Name,player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,b_rbi,b_lob,r_total_caught_stealing,r_total_stolen_base,xba,xslg,woba,xwoba,xobp,xiso,wobacon,xwobacon,xbadiff,xslgdiff,wobadiff,avg_swing_speed,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent,avg_best_speed,avg_hyper_speed,z_swing_percent,z_swing_miss_percent,whiff_percent,swing_percent,n_outs_above_average,sprint_speed
 Yoan Moncada,660162,2023,28,334,357,87,55,20,1,11,107,20,30,5.6,0.26,0.425,0.305,0.73,40,149,0,1,0.257,0.426,0.315,0.314,0.302,0.169,0.426,0.425,0.003,-0.001,0.001,74.2,89.4,12.3,42.5,10.1,8.3,39,99.98386351,94.17703938,66.1,21.1,30.7,46.8,,26.4
 Abraham Almonte,501659,2023,34,15,16,1,0,1,0,0,8,1,50,6.3,0.067,0.133,0.125,0.258,0,8,0,0,0.144,0.212,0.121,0.185,0.198,0.068,0.178,0.324,-0.077,-0.079,-0.064,69.1,91,3.9,14.3,14.3,0,71.4,101.6630075,97.20509429,75.9,22.7,37.5,58.8,,26.5
 Blake Perkins,663368,2023,26,143,168,31,20,7,0,4,46,23,27.4,13.7,0.217,0.35,0.325,0.675,20,77,2,5,0.194,0.302,0.303,0.279,0.306,0.107,0.354,0.312,0.023,0.048,0.024,69.1,85.8,14.8,31.3,5.1,5.1,29.3,96.11201417,92.14535211,55.3,18.8,22.9,36.7,7,30
 J.P. Crawford,641487,2023,28,534,638,142,88,35,0,19,125,94,19.6,14.7,0.266,0.438,0.38,0.818,65,172,0,2,0.26,0.384,0.359,0.34,0.375,0.124,0.388,0.359,0.006,0.054,0.019,71.9,88.3,15.1,35.3,4.8,6.5,36.2,99.14310157,93.64944262,58.4,12.7,18.6,38.6,,26.7
 Cam Gallagher,595956,2023,30,143,149,18,12,6,0,0,46,4,30.9,2.7,0.126,0.168,0.154,0.322,7,71,0,0,0.154,0.207,0.145,0.173,0.182,0.053,0.184,0.227,-0.028,-0.039,-0.028,68.8,82.5,17.3,24.5,2,3.1,20.4,94.07736521,91.1452001,69.5,16.8,22.3,51.5,,25.4
 Reese McGuire,624512,2023,28,187,206,50,36,12,1,1,53,11,25.7,5.3,0.267,0.358,0.31,0.668,16,83,1,2,0.207,0.281,0.293,0.242,0.256,0.074,0.372,0.296,0.06,0.077,0.051,67.5,84,2.8,33.6,2.9,3.6,27,95.83761439,91.96588664,64.5,17.4,23.1,53.2,,25.9
 Vladimir Guerrero Jr.,665489,2023,24,602,682,159,103,30,0,26,100,67,14.7,9.8,0.264,0.444,0.345,0.789,94,266,3,5,0.299,0.501,0.34,0.378,0.378,0.202,0.356,0.407,-0.035,-0.057,-0.038,75.5,92.1,10.5,32.4,11.1,6.1,49.2,104.050993,96.52814474,74.2,15.3,23,50.6,,26.4
 Corey Seager,608369,2023,29,477,536,156,81,42,0,33,88,49,16.4,9.1,0.327,0.623,0.39,1.013,96,150,1,2,0.31,0.608,0.419,0.409,0.378,0.298,0.481,0.468,0.017,0.015,0.01,71.8,93.3,13,38,15.2,11.4,53.2,103.5434935,96.78594896,83.6,14.1,25,55.1,,26.2
 Francisco Lindor,596019,2023,29,602,687,153,87,33,2,31,137,66,19.9,9.6,0.254,0.47,0.336,0.806,98,254,4,31,0.255,0.457,0.346,0.346,0.34,0.202,0.388,0.388,-0.001,0.013,0,71,91.2,19.2,35.8,10.4,7.2,43.9,100.8212813,94.91641778,70.3,16.1,22.8,48,,28.1
 Brendan Rodgers,663898,2023,26,178,192,46,32,9,1,4,41,11,21.4,5.7,0.258,0.388,0.313,0.701,20,74,0,0,0.256,0.428,0.307,0.321,0.31,0.173,0.358,0.378,0.002,-0.04,-0.014,72,88.3,4.8,35.8,10.9,5.1,40.1,99.67345647,93.92212757,65.4,14.2,25.4,48.1,,26.3
 Ben Rortvedt,666163,2023,25,68,79,8,5,1,0,2,19,11,24.1,13.9,0.118,0.221,0.241,0.462,4,29,0,0,0.18,0.285,0.219,0.266,0.294,0.106,0.197,0.273,-0.062,-0.064,-0.047,70.9,88,16.3,34.7,6.1,0,34.7,97.8061004,93.05275735,63.5,18.8,27.9,42.2,,25.8
 Abraham Toro,647351,2023,26,18,21,8,6,0,0,2,5,2,23.8,9.5,0.444,0.778,0.524,1.302,9,5,0,0,0.383,0.644,0.544,0.475,0.471,0.261,0.716,0.604,0.061,0.134,0.069,71.8,86.6,11.1,46.2,15.4,0,30.8,98.73605429,93.78095231,56.4,31.8,37.9,42,,26.9
 Irving Lopez,676761,2023,28,11,12,0,0,0,0,0,5,0,41.7,0,0,0,0,0,1,10,0,0,0.1,0.126,0,0.091,0.094,0.026,0,0.157,-0.1,-0.126,-0.091,66.3,83.2,10.9,28.6,0,0,14.3,93.0984975,90.91342714,61.5,18.8,33.3,51.9,,
 Vinnie Pasquantino,686469,2023,25,231,260,57,31,17,0,9,31,25,11.9,9.6,0.247,0.437,0.324,0.761,26,83,0,0,0.282,0.454,0.327,0.35,0.357,0.172,0.331,0.36,-0.035,-0.017,-0.023,,89.3,17.4,37.8,7.5,8.5,40.3,99.9938884,94.16785281,62.8,9.2,17.4,46.5,,25.8
 Kevin Kiermaier,595281,2023,33,370,408,98,63,21,6,8,86,29,21.1,7.1,0.265,0.419,0.322,0.741,36,161,1,14,0.259,0.354,0.32,0.3,0.32,0.095,0.372,0.345,0.006,0.065,0.02,69.8,86.7,5.6,29.4,3.5,2.8,33.2,97.99990284,93.08457765,71.6,22,30.6,49.6,11,28.8
 Tyler O'Neill,641933,2023,28,238,266,55,32,14,0,9,67,28,25.2,10.5,0.231,0.403,0.312,0.715,21,125,0,5,0.246,0.445,0.313,0.334,0.326,0.199,0.372,0.406,-0.015,-0.042,-0.021,72.5,89.2,15,29.2,12.3,5.8,43.3,101.4681902,94.89849082,66.7,18.5,27.8,44.9,0,28.5
 Conner Capel,668843,2023,26,73,86,19,14,5,0,0,25,12,29.1,14,0.26,0.329,0.372,0.701,3,34,3,5,0.237,0.295,0.322,0.302,0.352,0.058,0.387,0.351,0.023,0.034,0.02,,86.4,13.1,41.7,0,4.2,18.8,95.34904875,91.75270575,60.6,21.1,29.9,41.6,-3,27
 José Azocar,640492,2023,27,91,102,21,13,6,0,2,24,4,23.5,3.9,0.231,0.363,0.278,0.641,9,35,2,8,0.26,0.39,0.28,0.305,0.305,0.13,0.342,0.378,-0.029,-0.027,-0.025,70.1,87,12.5,31.9,6.9,1.4,26.4,98.18984576,93.17330631,70.6,16.8,23.4,57.4,-1,29.6
 Blake Rutherford,666164,2023,26,35,36,6,6,0,0,0,10,1,27.8,2.8,0.171,0.171,0.194,0.365,2,15,0,0,0.16,0.192,0.166,0.17,0.184,0.032,0.212,0.216,0.011,-0.021,-0.004,70.1,87.1,-0.7,8,0,0,20,95.00139462,91.6505196,77.9,20.8,31.7,60.7,,27.2
 José Ramírez,608070,2023,30,611,691,172,107,36,5,24,73,73,10.6,10.6,0.282,0.475,0.356,0.831,80,284,6,28,0.299,0.48,0.346,0.359,0.373,0.182,0.359,0.375,-0.017,-0.005,-0.013,70.5,90,18,36.8,7,6.3,40.4,100.07775,94.35370079,67.2,8.8,15.6,46.6,,27.8
 George Springer III,543807,2023,33,613,683,158,111,25,1,21,125,60,18.3,8.8,0.258,0.405,0.327,0.732,72,261,5,20,0.264,0.422,0.32,0.332,0.335,0.158,0.352,0.369,-0.006,-0.017,-0.012,72.7,88.3,12,32.2,7.7,6.5,39.9,100.348511,94.29779276,73.3,15.8,22.3,49.3,2,27.8
 Trayce Thompson,572204,2023,32,153,179,25,17,2,0,6,77,24,43,13.4,0.163,0.294,0.285,0.579,17,73,0,2,0.165,0.322,0.266,0.275,0.286,0.158,0.388,0.41,-0.002,-0.028,-0.009,72.7,89.3,21.8,34.2,11.8,7.9,46.1,101.6714176,95.11179118,62.4,33.2,43.3,39.9,0,27.3
 Pete Alonso,624413,2023,28,568,658,123,54,21,2,46,151,65,22.9,9.9,0.217,0.504,0.318,0.822,118,277,1,4,0.246,0.527,0.346,0.368,0.343,0.281,0.402,0.436,-0.029,-0.023,-0.022,75.7,89.5,18.2,32.3,14.7,6.4,40.1,102.3421345,95.2539557,61.9,17.9,26.2,43.7,,26
 Junior Caminero,691406,2023,19,34,36,8,6,1,0,1,8,2,22.2,5.6,0.235,0.353,0.278,0.631,7,17,0,0,0.21,0.353,0.276,0.265,0.254,0.144,0.329,0.314,0.025,0,0.011,78.2,85.4,-0.3,15.4,11.5,0,42.3,102.6914485,95.34572423,65,20.5,30.3,49.3,,28.6
 Bobby Dalbec,666915,2023,28,49,53,10,7,2,0,1,28,4,52.8,7.5,0.204,0.306,0.264,0.57,1,21,0,1,0.198,0.377,0.254,0.275,0.258,0.18,0.508,0.563,0.006,-0.071,-0.021,70.9,92.2,13.3,42.9,23.8,4.8,57.1,105.6738609,97.86780762,66,40,47.3,48,,28.1
 Andrés Giménez,665926,2023,24,557,616,140,93,27,5,15,112,32,18.2,5.2,0.251,0.399,0.314,0.713,62,244,6,30,0.245,0.367,0.309,0.297,0.309,0.122,0.343,0.327,0.006,0.032,0.012,68.8,84.8,13.1,29.9,5.5,4.2,27,96.66393413,92.34420191,71,18.4,25.4,54.6,,29.2
 Oscar Gonzalez,660757,2023,25,173,180,37,26,7,2,2,46,5,25.6,2.8,0.214,0.312,0.239,0.551,12,73,0,0,0.237,0.362,0.239,0.271,0.262,0.125,0.303,0.349,-0.023,-0.05,-0.032,73.9,88.5,6.4,31.3,7.8,5.5,40.6,100.5664611,94.38657622,71.2,21.6,30.4,59,-7,28
 Cavan Biggio,624415,2023,28,289,338,68,47,12,0,9,88,40,26,11.8,0.235,0.37,0.34,0.71,40,122,2,5,0.226,0.37,0.318,0.314,0.333,0.144,0.367,0.36,0.009,0,0.004,67.8,88.4,15.7,41.4,7.4,7.4,33,97.7434156,93.0212046,61.5,15.5,23.8,39.7,1,28.3
 Jake Burger,669394,2023,27,492,540,123,60,28,1,34,149,32,27.6,5.9,0.25,0.518,0.309,0.827,80,215,1,1,0.27,0.512,0.349,0.359,0.329,0.242,0.454,0.469,-0.02,0.006,-0.01,76,91.9,12.3,33.4,16.7,6.9,49.6,105.0097259,96.98958003,70.8,21.5,34.1,54,,28
 Tyler Heineman,623168,2023,32,38,47,9,7,1,1,0,8,8,17,17,0.237,0.316,0.383,0.699,3,12,0,1,0.254,0.311,0.325,0.333,0.397,0.057,0.3,0.311,-0.017,0.005,-0.008,65.5,82.1,21.9,36.7,0,3.3,26.7,94.913085,91.49474571,63.5,13,21.2,47,,25.7
 Adley Rutschman,668939,2023,25,588,687,163,111,31,1,20,101,92,14.7,13.4,0.277,0.435,0.374,0.809,80,213,2,1,0.292,0.469,0.352,0.373,0.389,0.177,0.362,0.391,-0.015,-0.034,-0.021,70.3,88.4,12.6,37,7.5,6.5,38.6,99.61445077,93.93727848,60.7,10.7,15.6,41,,27
 Jonah Heim,641680,2023,28,457,501,118,72,28,0,18,96,40,19.2,8,0.258,0.438,0.317,0.755,95,190,0,2,0.256,0.435,0.324,0.324,0.318,0.179,0.369,0.37,0.002,0.003,0,68.4,89.2,17.3,34.3,8,6.9,38.5,99.15493791,93.80977568,73.8,16.8,22.5,52,,25.8
 Adam Haseley,656514,2023,27,36,39,8,6,2,0,0,8,3,20.5,7.7,0.222,0.278,0.282,0.56,2,20,0,1,0.25,0.346,0.253,0.29,0.308,0.096,0.278,0.33,-0.028,-0.068,-0.037,,87.6,8,28.6,3.6,7.1,39.3,98.96453714,93.48226857,77.1,16.7,27.1,54.3,0,27.9
 Thairo Estrada,642731,2023,27,495,530,134,92,26,2,14,120,22,22.6,4.2,0.271,0.416,0.315,0.731,49,230,7,23,0.248,0.371,0.316,0.292,0.296,0.123,0.384,0.35,0.023,0.045,0.024,70.3,85.9,10.8,34.7,4.8,3.7,33.7,97.89813957,92.98363068,67.3,10.7,21.5,51.7,,28.1
 Eli White,642201,2023,29,14,17,1,1,0,0,0,7,2,41.2,11.8,0.071,0.071,0.235,0.306,0,7,0,0,0.204,0.285,0.176,0.297,0.344,0.081,0.126,0.418,-0.133,-0.214,-0.121,,90,8.9,57.1,0,28.6,42.9,98.7023725,94.11564143,69.4,28,40,42.3,,
 Emmanuel Rivera,656896,2023,27,257,283,67,50,13,0,4,56,22,19.8,7.8,0.261,0.358,0.314,0.672,29,106,0,1,0.263,0.395,0.295,0.312,0.319,0.132,0.333,0.355,-0.002,-0.037,-0.017,69.4,90.7,11.2,35.6,5.9,7.8,46.3,100.2673716,94.64796585,68.6,16.3,26.7,46.7,,27.1
 Nolan Jones,666134,2023,25,367,424,109,63,22,4,20,126,53,29.7,12.5,0.297,0.542,0.389,0.931,62,117,4,20,0.249,0.499,0.395,0.362,0.348,0.25,0.534,0.477,0.048,0.043,0.033,72.4,90.1,9.8,34.7,15.7,3.7,41.3,102.4331125,95.47274202,57.5,28.3,31.9,41.6,-4,28.4
 Danny Mendick,664901,2023,29,65,69,12,8,3,0,1,15,4,21.7,5.8,0.185,0.277,0.232,0.509,4,27,0,1,0.207,0.304,0.226,0.245,0.253,0.098,0.256,0.282,-0.022,-0.027,-0.019,67.8,89.1,11,32,4,2,40,97.8167176,93.148951,61.4,16.5,24.2,44.9,,25.6
 Pavin Smith,656976,2023,27,191,228,36,24,5,0,7,45,35,19.7,15.4,0.188,0.325,0.317,0.642,30,88,1,1,0.225,0.388,0.293,0.328,0.348,0.163,0.284,0.338,-0.037,-0.063,-0.035,72.7,89.9,13.8,34.9,7.5,7.5,41.8,99.89632616,94.18220821,58.1,10.2,20.1,40.4,-2,26.2
 Gunnar Henderson,683002,2023,22,560,622,143,77,29,9,28,159,56,25.6,9,0.255,0.489,0.325,0.814,82,234,3,10,0.261,0.472,0.346,0.346,0.331,0.212,0.431,0.431,-0.006,0.017,0,75.4,92,11.4,32.9,11.4,7.9,52,102.7302262,96.0625629,66.7,20.5,26.4,46.8,,28.8
 Eric Haase,606992,2023,30,274,293,55,42,8,1,4,81,17,27.6,5.8,0.201,0.281,0.247,0.528,26,143,1,4,0.217,0.309,0.233,0.253,0.263,0.092,0.292,0.322,-0.016,-0.028,-0.02,72.5,87.1,13.4,29.2,4.6,7.2,35.9,98.48937629,93.34190412,72.2,22.6,32.6,54,-2,28
 Juniel Querecuto,578570,2023,30,20,21,2,1,1,0,0,6,1,28.6,4.8,0.1,0.15,0.143,0.293,0,16,0,0,0.197,0.258,0.134,0.219,0.235,0.062,0.152,0.278,-0.097,-0.108,-0.085,68.6,83.8,13.1,42.9,7.1,0,14.3,93.712485,90.8562425,65.9,33.3,35.1,46.8,,26.8
 Ji Man Choi,596847,2023,32,104,117,17,6,5,0,6,35,10,29.9,8.5,0.163,0.385,0.239,0.624,13,52,0,0,0.237,0.493,0.267,0.349,0.312,0.256,0.332,0.467,-0.074,-0.108,-0.082,72.2,93.4,11.9,33.8,19.7,8.5,59.2,103.5077192,97.05298423,71.8,21,30.8,46.4,,24.9
 Austin Hays,669720,2023,27,520,566,143,89,36,2,16,141,38,24.9,6.7,0.275,0.444,0.325,0.769,67,217,1,5,0.242,0.42,0.33,0.309,0.296,0.178,0.413,0.381,0.033,0.024,0.021,71.7,89.4,10.4,31,8.9,7.6,40.1,100.4627877,94.41135204,63.8,17.4,28.4,46.6,2,27.4
 Darin Ruf,573131,2023,36,49,57,11,8,3,0,0,16,8,28.1,14,0.224,0.286,0.333,0.619,3,20,0,0,0.258,0.448,0.287,0.354,0.362,0.191,0.327,0.442,-0.034,-0.162,-0.067,,94,7.5,39.4,12.1,6.1,51.5,101.9220188,95.91462546,53.7,15.1,26.6,35.6,,25.2
 Willson Contreras,575929,2023,31,428,495,113,66,27,0,20,111,51,22.4,10.3,0.264,0.467,0.358,0.825,67,182,3,6,0.279,0.49,0.358,0.373,0.371,0.212,0.414,0.437,-0.015,-0.023,-0.015,76.2,91.3,10.1,34.1,12.2,5.9,46.9,103.9224882,96.44160859,68.9,18.7,29,48.5,,26.7
 Zack Gelof,680869,2023,23,270,300,72,37,20,1,14,82,26,27.3,8.7,0.267,0.504,0.337,0.841,32,96,2,14,0.253,0.448,0.357,0.333,0.325,0.195,0.461,0.424,0.014,0.056,0.024,71.5,89.8,11.8,38.6,11.1,7.9,41.3,99.89892404,94.2700759,71.6,27.6,33.7,50.4,,29
 J.T. Realmuto,592663,2023,32,489,540,123,70,28,5,20,138,35,25.6,6.5,0.252,0.452,0.31,0.762,63,243,5,16,0.254,0.462,0.324,0.334,0.315,0.208,0.406,0.421,-0.002,-0.01,-0.01,73.5,89.8,16.7,36.2,11.2,7,43.3,101.3013976,94.96193539,70.7,18.5,26.2,50.5,,28.6
 Taylor Trammell,666211,2023,25,46,56,6,3,0,0,3,22,9,39.3,16.1,0.13,0.326,0.286,0.612,11,24,1,0,0.164,0.394,0.279,0.313,0.313,0.23,0.361,0.439,-0.034,-0.068,-0.034,69.1,91.5,26.2,16.7,16.7,8.3,45.8,101.8932733,95.41533583,65.9,34.6,42.2,42.7,,27.1
 Drew Ellis,656403,2023,27,23,29,5,3,0,0,2,7,6,24.1,20.7,0.217,0.478,0.379,0.857,4,10,1,0,0.211,0.488,0.373,0.374,0.374,0.278,0.416,0.417,0.006,-0.01,-0.001,71.8,90.7,20.2,31.3,18.8,0,37.5,99.8001575,94.03466813,61.5,17.5,28,39.1,,27.2
 Cody Thomas,642137,2023,28,42,46,10,6,3,0,1,17,4,37,8.7,0.238,0.381,0.304,0.685,2,21,0,0,0.156,0.227,0.3,0.209,0.229,0.071,0.441,0.274,0.082,0.154,0.091,74.2,86.5,12.3,20,4,0,24,96.18155,92.283248,68.4,26.9,35,50.5,1,28.3
 Nick Gordon,624503,2023,27,91,93,16,8,5,1,2,11,1,11.8,1.1,0.176,0.319,0.185,0.504,7,49,0,0,0.251,0.428,0.213,0.29,0.259,0.177,0.236,0.325,-0.075,-0.109,-0.077,,89.1,9.2,34.6,4.9,11.1,37,98.478529,93.51084443,77,11.3,20.9,58.9,0,27.4
 Tyler Wade,642180,2023,28,51,55,13,11,1,1,0,13,4,23.6,7.3,0.255,0.314,0.309,0.623,2,22,0,4,0.215,0.272,0.278,0.246,0.272,0.058,0.329,0.282,0.04,0.042,0.032,,85.3,8.6,21.1,0,2.6,23.7,96.3496675,92.27018594,56.9,13.6,23.3,43.9,,28.9
 Mike Moustakas,519058,2023,34,352,386,87,60,15,0,12,95,23,24.6,6,0.247,0.392,0.293,0.685,48,165,0,0,0.217,0.352,0.294,0.27,0.267,0.136,0.361,0.327,0.03,0.04,0.024,71.6,89,18,28.3,5.7,4.5,37.9,99.28083626,93.7901605,71.5,19.6,27.3,53.2,,25.2
 Matt McLain,680574,2023,23,365,403,106,63,23,4,16,115,31,28.5,7.7,0.29,0.507,0.357,0.864,50,135,5,14,0.256,0.436,0.37,0.332,0.327,0.18,0.49,0.429,0.034,0.071,0.038,70.3,89.3,13.8,39.6,10.8,7.6,42.4,100.2038552,94.35498235,57.7,19.9,28,41.9,,29
 AJ Pollock,572041,2023,35,133,144,22,13,4,0,5,32,9,22.2,6.3,0.165,0.308,0.215,0.523,15,60,1,0,0.201,0.359,0.227,0.267,0.252,0.157,0.257,0.313,-0.036,-0.051,-0.04,72.5,89.4,13,24.3,6.8,8.7,41.7,99.32534308,93.99307194,70.5,16.3,25.8,51.5,1,28.8
 Manny Machado,592518,2023,30,543,601,140,89,21,0,30,109,50,18.1,8.3,0.258,0.462,0.319,0.781,91,256,2,3,0.254,0.458,0.334,0.332,0.318,0.204,0.375,0.372,0.004,0.004,0.002,76.7,91,15,30.2,10.5,7.7,45.9,102.375377,95.52538171,69.5,16.5,23.9,49.3,,26.3
 Ryan McMahon,641857,2023,28,555,627,133,76,31,3,23,198,68,31.6,10.8,0.24,0.431,0.322,0.753,70,250,5,5,0.245,0.445,0.325,0.335,0.328,0.201,0.435,0.452,-0.005,-0.014,-0.01,72.2,90.8,9.7,39.4,11.4,6.4,44.2,102.0177983,95.3430431,67.6,26.4,32.3,47.4,,25.8
 Akil Baddoo,668731,2023,24,312,357,68,43,13,1,11,89,42,24.9,11.8,0.218,0.372,0.31,0.682,34,118,3,14,0.218,0.371,0.299,0.301,0.312,0.153,0.347,0.351,0,0.001,-0.002,72.2,88.1,10.8,26.5,6.2,3.5,36.8,99.04842255,93.59553568,68.6,15.1,25.3,47,0,29
 J.D. Martinez,502110,2023,35,432,479,117,55,27,2,33,149,34,31.1,7.1,0.271,0.572,0.321,0.893,103,212,0,1,0.271,0.553,0.369,0.369,0.324,0.283,0.518,0.518,0,0.019,0,72.9,93.4,16.9,41.1,17.1,11.3,55.1,103.470071,96.72813723,75.4,23.5,34.4,53,,26.1
 Christian Vazquez,543877,2023,32,327,355,73,54,13,0,6,82,25,23.1,7,0.223,0.318,0.28,0.598,32,144,0,1,0.223,0.319,0.264,0.265,0.28,0.097,0.308,0.31,0,-0.001,-0.001,66.6,86.7,10,36,3.2,7.7,32.8,96.86717918,92.51770634,65.3,21.2,26.2,48.7,,25
 Jarred Kelenic,672284,2023,23,372,416,94,56,25,2,11,132,41,31.7,9.9,0.253,0.419,0.327,0.746,49,149,5,13,0.264,0.435,0.321,0.333,0.338,0.17,0.437,0.457,-0.011,-0.016,-0.012,72.2,90.9,10.1,38.8,9.5,9.9,45.5,101.4606975,95.13939398,66.4,22.7,33.8,46.8,0,28
 Jonathan Schoop,570731,2023,31,136,151,29,21,8,0,0,37,13,24.5,8.6,0.213,0.272,0.278,0.55,7,69,0,0,0.23,0.328,0.249,0.276,0.295,0.098,0.282,0.324,-0.017,-0.056,-0.027,,89.4,11.2,32.7,4,8.9,38.6,100.6843059,94.54738911,74.8,20.6,29.2,52.6,,26.9
 Stone Garrett,656448,2023,27,234,271,63,37,17,0,9,82,26,30.3,9.6,0.269,0.457,0.343,0.8,40,98,1,3,0.263,0.441,0.344,0.345,0.344,0.177,0.458,0.461,0.006,0.016,-0.001,74.7,91.1,17.3,37.6,9.6,9.6,48.4,102.2149464,95.48370897,75.1,23.8,32.6,52.8,0,28.5
 Jordyn Adams,677941,2023,23,39,40,5,5,0,0,0,16,0,40,0,0.128,0.128,0.125,0.253,1,16,2,1,0.18,0.232,0.11,0.175,0.178,0.052,0.184,0.292,-0.052,-0.104,-0.065,68.7,91.8,6.2,29.2,0,4.2,33.3,97.6870375,93.7931525,78.8,28.6,35.3,61.6,-2,29.2
 Austin Meadows,640457,2023,28,21,21,5,4,1,0,0,3,0,14.3,0,0.238,0.286,0.238,0.524,2,8,0,0,0.229,0.275,0.227,0.22,0.229,0.046,0.265,0.256,0.009,0.011,0.007,,90.5,16.7,22.2,0,0,50,102.4172011,95.44229222,66.7,10.7,15.9,55.7,,26
 Taylor Ward,621493,2023,29,356,409,90,58,18,0,14,80,39,19.6,9.5,0.253,0.421,0.335,0.756,47,146,2,4,0.254,0.43,0.329,0.338,0.341,0.176,0.36,0.374,-0.001,-0.009,-0.009,69.5,90.7,14.3,34,8.2,6,43.9,100.2684692,94.58885237,66.8,12.5,21.1,44.3,3,28
 Keibert Ruiz,660688,2023,24,523,562,136,94,24,0,18,58,31,10.3,5.5,0.26,0.409,0.308,0.717,67,192,1,1,0.274,0.425,0.31,0.322,0.321,0.15,0.319,0.333,-0.014,-0.016,-0.012,66.4,87.4,15.3,39.4,5.8,4.9,31.9,97.26373318,92.68149508,66.6,8,14.3,51.1,,25.1
 Tony Kemp,643393,2023,31,359,419,75,54,13,3,5,40,44,9.5,10.5,0.209,0.304,0.303,0.607,27,158,4,15,0.241,0.321,0.276,0.297,0.332,0.081,0.244,0.271,-0.032,-0.017,-0.021,65,86.7,10,31.3,1.2,5.8,20.4,94.69973744,91.48267574,66.1,11.1,14.5,46,-2,26.2
 Riley Greene,682985,2023,22,378,416,109,75,19,4,11,114,35,27.4,8.4,0.288,0.447,0.349,0.796,37,137,0,7,0.289,0.499,0.344,0.365,0.35,0.21,0.444,0.477,-0.001,-0.052,-0.021,75.5,91.6,6.6,36.8,11.3,8.3,47.3,103.0073186,95.92631765,68.3,20.4,28.2,46.8,0,28.1
 James McCann,543510,2023,33,207,226,46,26,14,0,6,57,9,25.2,4,0.222,0.377,0.269,0.646,26,88,1,3,0.262,0.431,0.279,0.319,0.307,0.169,0.345,0.404,-0.04,-0.054,-0.04,70.4,89.8,16.6,37.4,7.1,9,43.9,100.5154664,94.45881467,70,18,31.4,54.2,,26.1
 Charlie Blackmon,453568,2023,36,359,413,100,63,24,5,8,55,39,13.3,9.4,0.279,0.44,0.363,0.803,40,105,1,4,0.269,0.406,0.35,0.339,0.357,0.137,0.355,0.34,0.01,0.034,0.011,66.9,86.4,18.1,39,4.9,5.2,31.5,97.60545169,92.81067263,65.8,13.3,19.6,47.3,0,27.6
 Spencer Horwitz,687462,2023,25,39,44,10,7,2,0,1,12,4,27.3,9.1,0.256,0.385,0.341,0.726,7,22,0,0,0.219,0.354,0.322,0.296,0.307,0.135,0.395,0.352,0.037,0.031,0.026,69.9,87,1.5,37,7.4,0,37,98.12554429,93.47029037,69,16.7,28.4,47.9,,25.1
 Mickey Moniak,666160,2023,25,311,323,87,50,21,2,14,113,9,35,2.8,0.28,0.495,0.307,0.802,45,107,3,6,0.248,0.45,0.339,0.308,0.276,0.203,0.512,0.466,0.032,0.045,0.031,72.9,89,19.7,38.9,12.6,3.5,39.2,100.288235,94.38207288,78.4,28,38.8,61.7,4,28.6
 Jackie Bradley Jr.,598265,2023,33,105,113,14,8,5,0,1,29,5,25.7,4.4,0.133,0.21,0.188,0.398,6,58,0,0,0.187,0.324,0.18,0.246,0.238,0.137,0.201,0.299,-0.054,-0.114,-0.066,,88.1,5.3,23.4,7.8,6.5,35.1,98.83314184,93.61121533,68.7,22.4,33,53.4,4,27.1
 José Fermín,665877,2023,24,51,61,12,11,1,0,0,8,6,13.1,9.8,0.235,0.255,0.339,0.594,4,17,1,0,0.278,0.343,0.281,0.327,0.376,0.065,0.255,0.318,-0.043,-0.088,-0.046,65.3,89.5,9.9,35.6,0,0,33.3,96.97883714,92.54419357,57.5,9.2,12.2,41.1,,28
 Brandon Dixon,641525,2023,31,79,86,16,10,4,0,2,31,1,36,1.2,0.203,0.329,0.244,0.573,9,37,0,1,0.185,0.302,0.249,0.238,0.234,0.117,0.356,0.338,0.018,0.027,0.011,75.9,87,16.5,32,8,4,32,98.9704412,93.4991262,60.2,23.7,34.9,48.6,,28.4
 Luis Campusano,669134,2023,24,163,174,52,38,7,0,7,21,7,12.1,4,0.319,0.491,0.356,0.847,30,73,0,0,0.305,0.464,0.364,0.353,0.346,0.159,0.394,0.38,0.014,0.027,0.011,68.7,88.5,13.2,38.5,7.7,5.6,40.6,98.85526444,93.55875909,74,14,18.1,55.2,,25.8
 Seth Brown,664913,2023,30,343,378,76,42,19,1,14,101,30,26.7,7.9,0.222,0.405,0.286,0.691,52,148,1,3,0.237,0.451,0.298,0.322,0.301,0.214,0.37,0.408,-0.015,-0.046,-0.024,73.8,90.5,16.4,32.7,12.2,9.8,46.5,101.5500841,95.09375008,71.3,17.5,31.3,50.3,-2,27.3
 Jared Young,676724,2023,27,43,47,8,3,0,3,2,13,3,27.7,6.4,0.186,0.465,0.255,0.72,8,26,0,2,0.188,0.373,0.302,0.274,0.257,0.185,0.379,0.336,-0.002,0.092,0.028,74.1,88.8,10.3,26.7,10,6.7,36.7,99.89017933,93.947768,72.3,23.5,31.5,52.9,,28.5
